id,wav,gt,npu,duration,chunks,infer_ms,cer,gt_len,npu_len,blank_ratio,edit_dist
317,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-03-29_12345567_101_105_wallpad_1801241320_근처_우리_동네_주거_필요료_평금_가격이_어때.mp3,근처우리동네주유소휘발유평균가격이어때?,근처 우리 동네 주유소 일 호  중 평균 가격이 어때 에,5.88,3,700.7,21.05,19,20,87.1,4
115,012_results_4.86_top30_avg_37.73/S00011684_0023.wav,시험칠때책보면서하면안되겠죠,시험 절 때 책 보면서 하면 안 되겠죠 할세,2.15,1,233.0,21.43,14,16,76.3,3
268,modelhouse_2m_noheater_results_3.59_top30_avg_6.10/nk_2025-12-02_14-59-13_12345567_101_105_wallpad_1571077813_나_지금_외출해_엘리베이터_불러줘.mp3,나지금외출해엘리베이터불러줘,나 지금 외출해 엘레베이터 불 죠 음,4.06,2,466.3,21.43,14,14,86.3,3
328,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-05-33_12345567_101_105_wallpad_1801365320_나_지금_외출해_엘리베이터_불러줘.mp3,나지금외출해엘리베이터불러줘,나 지금 외출해 엘리베이터 불 맞어 네,4.19,2,467.2,21.43,14,15,86.3,3
136,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-10-01_12345555_101_101_wallpad_426926813_지나_공지사항_알려줘.wav,지난공지사항알려줘,지단 공지사항 알려 줘  음,3.13,2,466.3,22.22,9,10,90.6,2
161,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346322813_2025-11-18_10:46:37_양자_섹션_브리핑_해줘.wav,양자세션브리핑해줘,양자 세션 브리핑해 줘  오즈,2.32,1,234.0,22.22,9,11,76.3,2
245,modelhouse_2m_noheater_results_3.59_top30_avg_6.10/jy_2025-12-02_15-03-40_12345567_101_105_wallpad_1571344813_칠월_오일_공제_알려줘.mp3,칠월오일공지알려줘,칠월 오 일 공제 알려 줘 음,3.35,2,466.3,22.22,9,10,89.9,2
273,modelhouse_2m_results_8.51_top30_avg_14.48/jy_2025-12-02_14-49-20_12345567_101_105_wallpad_1570484813_칠월_오일_금지_알려줘.mp3,칠월오일공지알려줘,칠월 오 일 금지 알려 줘 음,3.36,2,467.5,22.22,9,10,88.5,2
308,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-57-47_12345567_101_105_wallpad_1800899320_시설_구일_공지_알려줘.mp3,칠월오일공지알려줘,칠 월 오 일 본지 알려 줘 둘,3.35,2,467.0,22.22,9,10,85.6,2
32,009_results_9.97_top30_avg_61.27/S000106_000227.wav,안가지요,한 가지요,1.12,1,233.3,25.0,4,4,94.7,1
41,009_results_9.97_top30_avg_61.27/S001061_000465.wav,한사십년,한 사십년 어,1.73,1,233.1,25.0,4,5,93.4,1
122,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-17-59_12345555_101_101_wallpad_427404813_대주에스포_서울에서_가는_길_알려줘.wav,대전엑스포아쿠아리움가는길알려줘,대전에스포 아쿠하리 가는 길 알려 줘 음,3.68,2,467.2,25.0,16,16,86.3,4
132,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-21-08_12345555_101_101_wallpad_427593813_문_열어.wav,문열어줘,문 열어,2.52,1,233.0,25.0,4,3,89.5,1
133,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-19-20_12345555_101_101_wallpad_427485813_문_닫아줘.wav,응닫아줘,문 닫아 줘,2.65,1,233.8,25.0,4,4,86.8,1
180,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E01494.wav,열여덟번,열여덟 번 음,0.8,1,233.3,25.0,4,5,93.4,1
209,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E00722.wav,어그래서,호  그래서,1.16,1,233.7,25.0,4,4,96.1,1
269,modelhouse_2m_noheater_results_3.59_top30_avg_6.10/jy_2025-12-02_15-05-09_12345567_101_105_wallpad_1571433813_이번_달에_관립비_얼마나_썼니.mp3,이번달에관리비얼마나썼니?,이번 달에 관리비 얼마나  있었니 음,3.64,2,467.6,25.0,12,14,86.3,3
276,modelhouse_2m_results_8.51_top30_avg_14.48/jy_2025-12-02_14-50-15_12345567_101_105_wallpad_1570539813_면_닫아줘.mp3,응닫아줘,문 닫아 줘,2.62,1,233.3,25.0,4,4,88.2,1
293,modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-44-43_12345567_101_105_wallpad_1570207813_뭔데_해줘.mp3,뭔데?해줘.,먼데 해 줘,2.81,1,233.1,25.0,4,4,90.8,1
307,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-07-38_12345567_101_105_wallpad_1801490320_이번_달_달리이_얼마나_덥니.mp3,이번달에관리비얼마나썼니?,이번 달 걸리비 얼마나 썼니 둘,3.54,2,468.4,25.0,12,12,86.3,3
312,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-28-28_12345567_101_105_wallpad_1799140320_원날_해줘.mp3,뭔데?해줘.,왔데 해줘,2.88,1,233.2,25.0,4,4,93.4,1
103,012_results_4.86_top30_avg_37.73/S00018162_0020.wav,그러면백원짜리물건있나요오만원채우게요,그러면 병원짜리 비원 있나요 오만 원 채우이에요,2.27,1,233.5,26.32,19,20,72.4,5
162,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346485813_2025-11-18_10:49:21_근처_우리_동의_주로_휘발브_평균_가격이_어때.wav,근처우리동네주유소휘발유평균가격이어때?,근처 오리 동네 중유소 휘발 그리고 평균 가격이 어때,4.08,2,466.2,26.32,19,21,82.0,5
124,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-08-06_12345555_101_101_wallpad_426811813_알리사무서_전화번호_뭐야.wav,관리사무소전화번호뭐야?,동사무소 전화번호 뭐야 음,3.13,2,467.4,27.27,11,11,92.1,3
166,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346395813_2025-11-18_10:47:50_성신당_가는데_얼마나_걸려.wav,성심당가는데얼마나걸려?,성심당 가 는데 얼마나 걸려포나요,1.91,1,233.0,27.27,11,14,81.6,3
167,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346517813_2025-11-18_10:49:53_고급_비발유파하는_곳_알려줘.wav,고급휘발유파는곳알려줘,고급 휘발유 파는 곳 알려줘 오늘줘,2.13,1,233.6,27.27,11,14,73.7,3
6,007_results_5.76_top30_avg_53.38/S038548_0005.wav,화학인문특강을,화학문 특성을,3.42,2,467.6,28.57,7,6,95.0,2
156,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346539813_2025-11-18_10:50:15_가스밸브_잠갔나.wav,가스밸브잠궜나?,가스 밸브 잠갔나 따,2.14,1,233.4,28.57,7,8,82.9,2
158,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346678813_2025-11-18_10:52:34_긴급상_상황이야.wav,긴급한상황이야,긴급한 상황이요 어,2.0,1,233.6,28.57,7,8,88.2,2
244,modelhouse_2m_noheater_results_3.59_top30_avg_6.10/nk_2025-12-02_14-58-12_12345567_101_105_wallpad_1571016813_최대_소독_알려줘.mp3,세대소독알려줘,최대소독 알려 줘 에,3.01,2,466.3,28.57,7,8,92.1,2
309,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-45-03_12345567_101_105_wallpad_1800135320_화면해도_밝아.mp3,화면이너무밝아,화면이 너무 밝아어요,2.5,1,233.0,28.57,7,9,85.5,2
239,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E03548.wav,일학일학이어디야이학이학이학그구카페만한그크기가다이게술로꽉차있었던말이야,일 학 일 학 뭐죠 이 학 이학 이야 구급 카페만한 그 크기가 다 이제술날 꽉 차있 있었단 말이야,7.29,3,700.8,29.73,37,36,78.2,11
13,007_results_5.76_top30_avg_53.38/S023429_0006.wav,네그냥저희가오랫동안,네 그냥 저희가 오래,1.93,1,233.1,30.0,10,8,90.8,3
129,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-14-14_12345555_101_101_wallpad_427179813_돌_다_하는데_얼마나_걸려.wav,본가가는데얼마나걸려?,본사하는데 얼마나 걸려 오,3.2,2,467.9,30.0,10,11,91.4,3
137,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-23-26_12345555_101_101_wallpad_427731813_올해_일월_난방비_알려줘.wav,올해일월난방비알려줘,올해 일 요난방 때 알려 줘 음,3.32,2,466.9,30.0,10,11,89.2,3
153,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346354813_2025-11-18_10:47:10_돈관_가는데_얼마나_걸려.wav,본가가는데얼마나걸려?,본가 가 는데 얼마나 걸려서까요,1.8,1,233.6,30.0,10,13,78.9,3
174,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346070813_2025-11-18_10:42:25_관리사무소_번호_알려줘.wav,관리사무소번호알려줘,관리사무소 번호 알려줘 거나요,1.62,1,233.2,30.0,10,13,84.2,3
106,012_results_4.86_top30_avg_37.73/S00002410_0005.wav,에팔기전부터전부다하셨나요,네 탈도 전부 전부 다 하셨나요,2.23,1,233.2,30.77,13,12,82.9,4
57,009_results_9.97_top30_avg_61.27/S001061_000376.wav,마음에서우러나와서교실에들어와라이거야,암에서 우러나와서 교실이 들어와라,2.36,1,232.9,31.58,19,15,76.3,6
19,007_results_5.76_top30_avg_53.38/S023465_0011.wav,피디에프론못받나요,씨디에프는 못 봤나요,2.24,1,233.8,33.33,9,9,85.5,3
99,012_results_4.86_top30_avg_37.73/S00018438_0002.wav,산낙지샀는데산낙지가죽어서왔더라고요,한달 샀는데 산낙지가 주워서 왔더라요,2.75,1,233.2,33.33,18,16,73.7,6
107,012_results_4.86_top30_avg_37.73/S00002740_0034.wav,하루정도소요됩니다,하루 정도 줘야 됩니다 음,1.21,1,233.1,33.33,9,10,86.8,3
127,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-24-13_12345555_101_101_wallpad_427778813_응_아직_두단계_낮춰줘.wav,응아니두단계낮춰줘,응 아예 두 도계 낮춰 줘 음,3.51,2,466.2,33.33,9,10,89.2,3
135,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-13-39_12345555_101_101_wallpad_427144813_양자_섹트_브리핑_해줘.wav,양자세션브리핑해줘,양자 세 시간 브리핑해 줘  음,3.36,2,466.6,33.33,9,11,87.1,3
144,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-19-52_12345555_101_101_wallpad_427516813_가스밸브_한시간_뒤에_닫가줘.wav,가스밸브한시간뒤에닫아줘,마스 밸브 한 시간 뒤에다놔 줘 음,3.51,2,465.7,33.33,12,13,87.1,4
155,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346672813_2025-11-18_10:52:28_응급상황이야.wav,응급상황이야,응급상황이요 맞,2.05,1,234.5,33.33,6,7,88.2,2
176,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346684813_2025-11-18_10:52:40_살려줘.wav,살려줘,살려줘 어,2.06,1,234.1,33.33,3,4,94.7,1
191,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E02906.wav,서부는,서부는 음,0.6,1,233.2,33.33,3,4,94.7,1
218,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E04822.wav,그래괜한걸물,그래 괜한 거,1.68,1,233.1,33.33,6,5,90.8,2
219,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E03441.wav,야배타고갔어,야 배 타고 왔어 음,1.01,1,233.4,33.33,6,7,85.5,2
222,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E04930.wav,연출도,연주도,0.58,1,233.2,33.33,3,3,94.7,1
272,modelhouse_2m_results_8.51_top30_avg_14.48/sk_2025-12-02_14-38-15_12345567_101_105_wallpad_1803327320_오늘_경자_뉴스_알려줘.mp3,오늘경제뉴스알려줘,모든 경제 뉴스 알려 줘 둘,3.33,2,466.6,33.33,9,10,89.2,3
304,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-30-13_12345567_101_105_wallpad_1799245320_채월_오에_끝는지_알려줘.mp3,칠월오일공지알려줘,칠 월 오 일프인지 알려 줘 에,3.35,2,466.3,33.33,9,11,88.5,3
322,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-09-01_12345567_101_105_wallpad_1801572320_소리가_너_닥커_질러줘.mp3,소리가너무커줄여줘,소리가 나도 커 줄여 줘 우,3.26,2,466.4,33.33,9,10,88.5,3
55,009_results_9.97_top30_avg_61.27/S000106_000387.wav,천잰데천잰데농땡이에요,농땡치 천잔데 농땡이에요,2.93,1,233.8,36.36,11,11,80.3,4
46,009_results_9.97_top30_avg_61.27/S000106_000287.wav,어릴때습작때그몽땅연필쓰던버릇이거든요,이 때 습작 때 그 몽땅 연필 쓰던 버릇 그런 수 있대,3.23,2,466.9,36.84,19,19,81.3,7
91,012_results_4.86_top30_avg_37.73/S00018243_0020.wav,그러면백원짜리물건있나요오만원채우게요,그 백 원짜리 그거 있나요 오만 원짜이요,2.97,1,234.4,36.84,19,16,78.9,7
108,012_results_4.86_top30_avg_37.73/S00011501_0017.wav,돌아서면까먹긴한데들었을때는재밌습니다,돌아서보 까먹긴 한데들을으실 땐 재밌습니다 어세,2.54,1,233.0,36.84,19,21,71.1,7
280,modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-45-53_12345567_101_105_wallpad_1570277813_근처_우리_동네네_주유소_휘활료_평균_가격이_어때.mp3,근처우리동네주유소휘발유평균가격이어때?,근처 우리 동네네 줄여서 휘 추휘발료 평균 가격이 어때,5.41,2,467.1,36.84,19,22,79.1,7
112,012_results_4.86_top30_avg_37.73/S00018243_0025.wav,너무문의를많이드린거같네요친절하게답해주셔서감사합니다,너무 문의를 많이 든 거 같네요 통절로에  바쁜 주 감사합니다 음,3.58,2,467.5,37.04,27,25,80.6,10
303,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-26-35_12345567_101_105_wallpad_1802627320_차려좀_도와줘_기상.mp3,살려줘도와줘비상,살짝 좀 도와줘 비상으,3.54,2,467.2,37.5,8,9,92.1,3
102,012_results_4.86_top30_avg_37.73/S00000618_0031.wav,너무늦어요명백히지금학습지회사잘못인데더빨리처리는안되는건가요,너무 늦어요 오 비히 지학 학습치 회사 잘못인데 더 빨리 손는 안 될라 먹어요요둘,5.53,3,700.3,38.71,31,32,82.2,12
113,012_results_4.86_top30_avg_37.73/S00018243_0003.wav,빨리확인해주세요제가그리고간절기에입는제품이라고했는데이거재질이뭔가요스판덱스는돼야하는데적어도인견은아닌거같죠,빨리주세요 제가 그리고 이거 감절기에 있는 제품이라고 봤는데 이거 재질가요  한색스 해야 되는데 적거도 인계은 안 익겼죠,9.7,4,933.1,39.29,56,50,82.3,22
116,012_results_4.86_top30_avg_37.73/S00018243_0021.wav,그럼천원짜리덧신추가해서구매하면묶음배송같이되나요포인트도오퍼센트적립되고요,그 카운파이 머신 추가해서 구매 왜하면 적금 배송 같이 내나요 포인트도 오 퍼센트,5.73,3,699.7,39.47,38,33,81.2,15
26,007_results_5.76_top30_avg_53.38/S023518_0018.wav,예예왔어요,네 왔어요,2.17,1,233.3,40.0,5,4,93.4,2
51,009_results_9.97_top30_avg_61.27/S001061_000476.wav,학생틀림없이떠들어요,학생 틀 못이도들요,2.0,1,233.3,40.0,10,8,85.5,4
96,012_results_4.86_top30_avg_37.73/S00018438_0014.wav,제가시킨낙지는원산지가어딘가요,제가 시킨 낙지 원산지가 어디인가요꺼나요,2.07,1,233.9,40.0,15,18,76.3,6
98,012_results_4.86_top30_avg_37.73/S00011272_0050.wav,네그렇지요,네 그렇죠,0.95,1,233.4,40.0,5,4,96.1,2
114,012_results_4.86_top30_avg_37.73/S00005612_0024.wav,선택설치도하실것을권유드립니다,선택 설지도 하실 것을 견해드립니다 해주세,2.31,1,233.3,40.0,15,18,72.4,6
165,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346847813_2025-11-18_10:55:23_화면_조금_더_어둡게_해줘.wav,화면조금더어둡게해줘,화면 조금 더 덥게 해줘얼여,1.6,1,233.0,40.0,10,11,82.9,4
178,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346085813_2025-11-18_10:42:41_관리소_전화번호_말해줘.wav,관리소전화번호말해줘,관리소 전화번호 말해 줘 어 알어요,1.72,1,233.1,40.0,10,14,81.6,4
179,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346169813_2025-11-18_10:44:04_지난주_공지사항_말해줘.wav,지난주공지사항말해줘,지난주 공지사항 말해 좀 보주세,1.9,1,233.3,40.0,10,13,82.9,4
186,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E02417.wav,응그건그래,그 그래,0.59,1,232.9,40.0,5,3,96.1,2
279,modelhouse_2m_results_8.51_top30_avg_14.48/sk_2025-12-02_14-40-17_12345567_101_105_wallpad_1803449320_알림은_꺼줘.mp3,알림음꺼줘,알리은 꺼 줘,2.56,1,233.7,40.0,5,5,88.2,2
118,012_results_4.86_top30_avg_37.73/S00018243_0017.wav,무료배송을취소하고배송비낼테니까오퍼센트적립으로되나요,무료배송원 시소업이 배상비 늘슷하니까에 오 퍼센트 적립도 되나요,3.75,2,466.3,40.74,27,28,77.0,11
43,009_results_9.97_top30_avg_61.27/S001061_000373.wav,다섯살입학해서열일곱살에졸업합니다,다섯 살이 파에서 열 일곱 살이 돌아갑니다,2.49,1,233.1,41.18,17,17,75.0,7
326,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-27-54_12345567_101_105_wallpad_1802706320_이번_달에_관리비_얼마나_세우니.mp3,이번달에관리비얼마나썼니?,이번 달에 갈 일이 얼마나 적니 음,3.64,2,466.6,41.67,12,13,85.6,5
20,007_results_5.76_top30_avg_53.38/S023490_0004.wav,어제주문했어요,어제 주문디,2.3,1,233.8,42.86,7,5,92.1,3
21,007_results_5.76_top30_avg_53.38/S038551_0002.wav,근데요번에그그,너 요번에 그 저 그,2.45,1,233.1,42.86,7,7,89.5,3
39,009_results_9.97_top30_avg_61.27/S001061_000242.wav,오십유외지유하고삼십이립이요,오십 위의 지와하고 삼십일이 요 음,3.44,2,467.9,42.86,14,14,89.9,6
150,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346612813_2025-11-18_10:51:28_애들_빨리_불러줘.wav,엘베빨리불러줘,애들 빨리 불러 줘 애,1.26,1,233.0,42.86,7,8,82.9,3
232,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E03645.wav,거기에스엠타운,어기 에으면타운,0.76,1,233.8,42.86,7,7,90.8,3
270,modelhouse_2m_results_8.51_top30_avg_14.48/sk_2025-12-02_14-37-56_12345567_101_105_wallpad_1803308320_최대_성곡_알려어줘.mp3,세대소독알려줘,최대 순독 알려 줘 세,2.46,1,233.5,42.86,7,8,86.8,3
310,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-30-53_12345567_101_105_wallpad_1799285320_생계소독_알려줘.mp3,세대소독알려줘,생계소독 알려줘 별,2.05,1,233.2,42.86,7,8,88.2,3
25,007_results_5.76_top30_avg_53.38/S038719_0007.wav,그냥웨일네이버앱에,그냥 나 네이버 얘기,2.47,1,233.9,44.44,9,8,92.1,4
49,009_results_9.97_top30_avg_61.27/S001034_000236.wav,돌파하기도했습니다,파하게됐습니다,1.39,1,233.3,44.44,9,7,94.7,4
95,012_results_4.86_top30_avg_37.73/S00000618_0013.wav,처리해주너런당언한거고요그것보다저희카드번호도보인히개인정보인데해지하먼삭제해야거아닌가요,커리션는은 당연한 거고요고것 제가 저희 카드 번호도고유해 개인성공인데 해체하면 삭제하는 거 아가,8.0,3,701.4,44.44,45,42,79.2,20
228,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E05637.wav,풀어헤치고있는다고,프라이치고 있는다가,1.4,1,233.8,44.44,9,9,88.2,4
236,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E04016.wav,그래돌려막기야거기,그래 돌려먹 게우기,1.61,1,233.2,44.44,9,8,86.8,4
285,modelhouse_2m_results_8.51_top30_avg_14.48/sk_2025-12-02_14-37-34_12345567_101_105_wallpad_1803286320_지난_공지사항_알려줘.mp3,지난공지사항알려줘,지난 복지 상황항 알려 줘 으,3.33,2,467.5,44.44,9,11,89.2,4
58,009_results_9.97_top30_avg_61.27/S001061_000176.wav,좀더극단으로표현할거면머리까지밟으려고그러죠,좀 더 극단적으로 표현할 그 머리까지 바라주자 음,3.44,2,466.3,45.45,22,20,84.2,10
143,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-17-08_12345555_101_101_wallpad_427352813_성신당_가려면_얼마나_걸었.wav,성심당가는데얼마나걸려?,송집 나 하는데 얼마나 걸려  음,3.26,2,466.1,45.45,11,12,89.9,5
56,009_results_9.97_top30_avg_61.27/S000106_000440.wav,초고이르케보니까삼십칠년그래서,초어 이렇게 보니까 삼십 칠,2.25,1,233.2,46.67,15,11,85.5,7
27,007_results_5.76_top30_avg_53.38/S023428_0002.wav,네이제우체국이훨씬빠른빠른거맞는거죠저아까빠르다고했잖아요,그데이터북 할 른 빠른 거 받는 거죠 그냥꼭 따르다고 했잖아요,5.38,2,466.2,48.28,29,25,82.0,14
8,007_results_5.76_top30_avg_53.38/S023469_0058.wav,월요일날시키면어쨌든우체국에서우체국에지금가있는거죠,우리지서 우체국에서 우 태구 지금 가 있는 거죠,4.36,2,467.3,50.0,26,19,86.3,13
9,007_results_5.76_top30_avg_53.38/S023543_0016.wav,감사합니다그렇게해주세요,다들 그렇게 해주세요 왜,2.34,1,232.9,50.0,12,10,89.5,6
29,007_results_5.76_top30_avg_53.38/S023467_0014.wav,예잠깐기다리세요,플레어정 잠깐 기다리세요,2.61,1,233.2,50.0,8,11,84.2,4
38,009_results_9.97_top30_avg_61.27/S000106_000484.wav,느그르케있지마라,너 그렇게  있지 말라,2.07,1,233.2,50.0,8,8,88.2,4
40,009_results_9.97_top30_avg_61.27/S001061_000097.wav,서부터천칠백오십까지,현원노 연서부터 천 칠백 오십까지 그,2.56,1,232.9,50.0,10,15,77.6,5
93,012_results_4.86_top30_avg_37.73/S00018243_0012.wav,일이삼사오육칠입니다,일 이 삼 번 오치입니다 일네,1.4,1,233.9,50.0,10,11,88.2,5
94,012_results_4.86_top30_avg_37.73/S00013050_0036.wav,사만삼천원입니다,저 저희 사만 뭐 삼천 원입니다,2.27,1,233.3,50.0,8,12,86.8,4
109,012_results_4.86_top30_avg_37.73/S00018243_0007.wav,그러면벨트디자인이랑블라우스도디자인노카라제품으로변경할게요,그럼 배틀 지자인이랑 블라스 디자인 녹화  제품을등록할게 음,3.54,2,467.8,50.0,30,25,77.0,15
119,012_results_4.86_top30_avg_37.73/S00018243_0024.wav,구매완료확정되면주는건가요이번포인트만받으면살게있어서요,분완료 확정되는 건가요 이건 포인트가 바르점 해지름 거요,4.71,2,465.9,50.0,28,24,81.3,14
121,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-21-36_12345555_101_101_wallpad_427620813_이기로_불러줘.wav,일일구불러줘,네데로 불러 줘,2.75,1,233.8,50.0,6,6,90.8,3
187,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E01579.wav,안정해줘,안정신 음,0.66,1,232.9,50.0,4,4,94.7,2
208,eval_clean_p_results_10.07_top30_avg_91.39/eval_clean_wav_KsponSpeech_E02856.wav,그렇죠네,그죠 네 음,0.92,1,232.8,50.0,4,4,94.7,2
213,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E03329.wav,오월,오,0.48,1,232.8,50.0,2,1,98.7,1
233,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E04280.wav,아니왜케경기수를왜케따져아까부터,아 왜 이렇게 경기 수를 왜 이렇게 따져 아까부터 둘,3.14,2,467.4,50.0,16,20,86.3,8
240,modelhouse_2m_noheater_results_3.59_top30_avg_6.10/sk_2025-12-02_14-53-50_12345567_101_105_wallpad_1570754813_뭔데_켜줘.mp3,뭔데?해줘.,먼저 해줘,2.65,1,233.7,50.0,4,4,92.1,2
305,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-40-29_12345567_101_105_wallpad_1799861320_알려줘_종와조_비상.mp3,살려줘도와줘비상,살려죠 좋아교 비상,2.65,1,233.3,50.0,8,8,88.2,4
313,modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-23-26_12345567_101_105_wallpad_1802438320_문_닫아줘.mp3,응닫아줘,은 잡아 줘,2.78,1,233.3,50.0,4,4,89.5,2
44,009_results_9.97_top30_avg_61.27/S001061_000214.wav,교육의목적이다이렇게이야기를합니다,저 이게 목적이다 이렇게 얘기 그,1.37,1,233.9,52.94,17,13,85.5,9
123,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-17-33_12345555_101_101_wallpad_427378813_국행_주와_막르가_가른_길_알려줘.wav,국립중앙박물관가는길알려줘,우리행 중앙박물관단계 알려 줘 음,3.39,2,467.0,53.85,13,14,89.9,7
52,009_results_9.97_top30_avg_61.27/S001061_000607.wav,또질문있으면말씀하세요,또 질문 계신 말씀습니다,1.4,1,233.3,54.55,11,10,89.5,6
238,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E03872.wav,어걘뭘로한대학원다닌대,걘 뭘로 한는데학원 다인데 음,1.21,1,232.9,54.55,11,12,82.9,6
128,7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-21-18_12345555_101_101_wallpad_427602813_해려주로_도와줘_비상.wav,살려줘!도와줘비상,편레 좀록 도와줘 비상 음,3.64,2,466.6,55.56,9,10,90.6,5
234,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E04330.wav,오일로나누면오분할,오일로 나 뭐 그날 음,1.15,1,233.0,55.56,9,8,89.5,5
157,7F_KSK_results_2.66_top30_avg_9.59/KSK_12345555_101_101_wallpad_346566813_2025-11-18_10:50:41_가스밸브_잠가줘.wav,가스밸브잠궈줘,가스 밸브 잠 거죠따까,1.38,1,233.3,57.14,7,9,82.9,4
230,eval_other_p_results_9.54_top30_avg_69.09/eval_other_wav_KsponSpeech_E04926.wav,걔이제오늘그거한다고가구,그지 오늘 거 간다고 가고 어,1.82,1,233.1,58.33,12,11,84.2,7
10,007_results_5.76_top30_avg_53.38/S038344_0009.wav,아신용카드세요네혹시,예 예세요 예 혹시,3.59,2,466.1,60.0,10,7,93.5,6
11,007_results_5.76_top30_avg_53.38/S023593_0005.wav,네그피디에프파일어안보내주시나,에 그 피프 파요 안 보내시잖아요,4.07,2,466.8,60.0,15,13,90.6,9
16,007_results_5.76_top30_avg_53.38/S023423_0005.wav,예금저삼만팔천원입금했어요금방,태콘도 삼만 탔천나 있긴 했어요 금방 방 안,3.29,2,467.0,60.0,15,17,85.6,9
28,007_results_5.76_top30_avg_53.38/S023462_0020.wav,어머니죄송합니다감사합니다좋은하루되세여,네 감사합니다 네 수루되세요,4.63,2,467.8,60.0,20,12,92.1,12
